time,speechWorkload,overall
1497,0.0,ul
1498,0.0,ul
1499,0.0,ul
1500,0.0,ul
1501,0.0,ul
1502,0.0,ul
1503,0.0,ul
1504,0.0,ul
1505,0.0,ul
1506,0.0,ul
1507,0.0,ul
1508,0.0,ul
1509,0.0,ul
1510,0.0,ul
1511,0.0,ul
1512,0.0,ul
1513,0.0,ul
1514,0.0,ul
1515,0.0,ul
1516,0.0,ul
1517,0.0,ul
1518,0.0,ul
1519,0.0,ul
1520,0.0,ul
1521,0.0,ul
1522,0.0,ul
1523,0.0,ul
1524,0.0,ul
1525,0.0,ul
1526,0.0,ul
1527,0.0,ul
1528,0.0,ul
1529,0.0,ul
1530,0.0,ul
1531,0.0,ul
1532,0.0,ul
1533,0.0,ul
1534,0.0,ul
1535,0.0,ul
1536,0.0,ul
1537,0.0,ul
1538,0.0,ul
1539,0.0,ul
1540,0.0,ul
1541,0.0,ul
1542,0.0,ul
1543,0.0,ul
1544,0.0,ul
1545,0.0,ul
1546,0.0,ul
1547,0.0,ul
1548,0.0,ul
1549,0.0,ul
1550,0.0,ul
1551,0.0,ul
1552,0.0,ul
1553,0.0,ul
1554,0.0,ul
1555,0.0,ul
1556,0.0,ul
1557,0.0,ul
1558,0.0,ul
1559,0.0,ul
1560,0.0,ul
1561,0.0,ul
1562,0.0,ul
1563,0.0,ul
1564,0.0,ul
1565,0.0,ul
1566,0.0,ul
1567,0.0,ul
1568,0.0,ul
1569,0.0,ul
1570,0.0,ul
1571,0.0,ul
1572,0.0,ul
1573,0.0,ul
1574,0.0,ul
1575,0.0,ul
1576,0.0,ul
1577,0.0,ul
1578,0.0,ul
1579,0.0,ul
1580,0.0,ul
1581,0.0,ul
1582,0.0,ul
1583,0.0,ul
1584,0.0,ul
1585,0.0,ul
1586,0.0,ul
1587,0.0,ul
1588,0.0,ul
1589,0.0,ul
1590,2.0,ul
1591,2.0,ul
1592,2.0,ul
1593,2.0,ul
1594,2.0,ul
1595,2.0,ul
1596,2.0,ul
1597,2.0,ul
1598,2.0,ul
1599,2.0,ul
1600,2.0,ul
1601,2.0,ul
1602,2.0,ul
1603,2.0,ul
1604,2.0,ul
1605,2.0,ul
1606,2.0,ul
1607,2.0,ul
1608,2.0,ul
1609,2.0,ul
1610,2.0,ul
1611,2.0,ul
1612,2.0,ul
1613,2.0,ul
1614,2.0,ul
1615,2.0,ul
1616,2.0,ul
1617,2.0,ul
1618,2.0,ul
1619,2.0,ul
1620,2.0,ul
1621,2.0,ul
1622,2.0,ul
1623,2.0,ul
1624,2.0,ul
1625,2.0,ul
1626,2.0,ul
1627,2.0,ul
1628,2.0,ul
1629,2.0,ul
1630,2.0,ul
1631,2.0,ul
1632,2.0,ul
1633,2.0,ul
1634,2.0,ul
1635,2.0,ul
1636,2.0,ul
1637,2.0,ul
1638,2.0,ul
1639,2.0,ul
1640,2.0,ul
1641,2.0,ul
1642,2.0,ul
1643,2.0,ul
1644,2.0,ul
1645,2.0,ul
1646,2.0,ul
1647,2.0,ul
1648,2.0,ul
1649,2.0,ul
1650,0.0,nl
1651,0.0,nl
1652,0.0,nl
1653,0.0,nl
1654,0.0,nl
1655,0.0,nl
1656,0.0,nl
1657,0.0,nl
1658,0.0,nl
1659,0.0,nl
1660,0.0,nl
1661,0.0,nl
1662,0.0,nl
1663,0.0,nl
1664,0.0,nl
1665,0.0,nl
1666,0.0,nl
1667,0.0,nl
1668,0.0,nl
1669,0.0,nl
1670,0.0,nl
1671,0.0,nl
1672,0.0,nl
1673,0.0,nl
1674,0.0,nl
1675,0.0,nl
1676,0.0,nl
1677,0.0,nl
1678,0.0,nl
1679,0.0,nl
1680,0.0,nl
1681,0.0,nl
1682,0.0,nl
1683,0.0,nl
1684,0.0,nl
1685,0.0,nl
1686,0.0,nl
1687,0.0,nl
1688,0.0,nl
1689,0.0,nl
1690,0.0,nl
1691,0.0,nl
1692,0.0,nl
1693,0.0,nl
1694,0.0,nl
1695,0.0,nl
1696,0.0,nl
1697,0.0,nl
1698,0.0,nl
1699,0.0,nl
1700,0.0,nl
1701,4.0,nl
1702,4.0,nl
1703,4.0,nl
1704,4.0,nl
1705,4.0,nl
1706,4.0,nl
1707,0.0,nl
1708,0.0,nl
1709,0.0,nl
1710,0.0,nl
1711,0.0,nl
1712,0.0,nl
1713,0.0,nl
1714,0.0,nl
1715,0.0,nl
1716,0.0,nl
1717,0.0,nl
1718,0.0,nl
1719,0.0,nl
1720,0.0,nl
1721,0.0,nl
1722,0.0,nl
1723,0.0,nl
1724,0.0,nl
1725,0.0,nl
1726,0.0,nl
1727,0.0,nl
1728,0.0,nl
1729,0.0,nl
1730,0.0,nl
1731,0.0,nl
1732,0.0,nl
1733,0.0,nl
1734,0.0,nl
1735,0.0,nl
1736,0.0,nl
1737,0.0,nl
1738,0.0,nl
1739,4.0,nl
1740,4.0,nl
1741,4.0,nl
1742,4.0,nl
1743,4.0,nl
1744,0.0,nl
1745,0.0,nl
1746,0.0,nl
1747,0.0,nl
1748,0.0,nl
1749,0.0,nl
1750,0.0,nl
1751,0.0,nl
1752,0.0,nl
1753,0.0,nl
1754,0.0,nl
1755,0.0,nl
1756,0.0,nl
1757,0.0,nl
1758,0.0,nl
1759,0.0,nl
1760,0.0,nl
1761,4.0,nl
1762,4.0,nl
1763,4.0,nl
1764,4.0,nl
1765,4.0,nl
1766,4.0,nl
1767,4.0,nl
1768,4.0,nl
1769,0.0,nl
1770,0.0,ul
1771,0.0,ul
1772,0.0,ul
1773,0.0,ul
1774,0.0,ul
1775,0.0,ul
1776,0.0,ul
1777,0.0,ul
1778,0.0,ul
1779,0.0,ul
1780,0.0,nl
1781,0.0,nl
1782,0.0,nl
1783,0.0,nl
1784,0.0,nl
1785,0.0,ul
1786,0.0,ul
1787,0.0,ul
1788,0.0,ul
1789,0.0,nl
1790,0.0,nl
1791,0.0,nl
1792,0.0,nl
1793,0.0,nl
1794,0.0,nl
1795,0.0,nl
1796,0.0,nl
1797,0.0,nl
1798,0.0,nl
1799,0.0,ul
1800,0.0,ul
1801,0.0,ul
1802,0.0,nl
1803,0.0,nl
1804,0.0,nl
1805,0.0,nl
1806,0.0,nl
1807,0.0,ul
1808,0.0,ul
1809,0.0,ul
1810,0.0,ul
1811,0.0,ul
1812,0.0,ul
1813,0.0,ul
1814,0.0,ul
1815,0.0,nl
1816,0.0,nl
1817,0.0,nl
1818,0.0,nl
1819,0.0,nl
1820,0.0,nl
1821,0.0,nl
1822,0.0,nl
1823,0.0,nl
1824,0.0,nl
1825,0.0,nl
1826,0.0,nl
1827,0.0,nl
1828,0.0,nl
1829,0.0,nl
1830,0.0,nl
1831,0.0,nl
1832,0.0,nl
1833,0.0,nl
1834,0.0,nl
1835,0.0,nl
1836,0.0,nl
1837,0.0,nl
1838,0.0,nl
1839,0.0,nl
1840,0.0,nl
1841,0.0,nl
1842,0.0,nl
1843,0.0,nl
1844,0.0,nl
1845,0.0,nl
1846,0.0,nl
1847,0.0,nl
1848,4.0,nl
1849,4.0,nl
1850,4.0,nl
1851,4.0,nl
1852,4.0,nl
1853,4.0,ol
1854,4.0,ol
1855,4.0,ol
1856,4.0,ol
1857,4.0,ol
1858,4.0,nl
1859,4.0,nl
1860,4.0,nl
1861,4.0,nl
1862,4.0,nl
1863,4.0,nl
1864,4.0,nl
1865,4.0,nl
1866,4.0,nl
1867,4.0,nl
1868,4.0,nl
1869,4.0,nl
1870,4.0,nl
1871,4.0,nl
1872,4.0,nl
1873,4.0,nl
1874,0.0,nl
1875,0.0,nl
1876,0.0,nl
1877,0.0,nl
1878,0.0,nl
1879,0.0,nl
1880,0.0,nl
1881,0.0,nl
1882,0.0,nl
1883,0.0,nl
1884,0.0,nl
1885,0.0,nl
1886,0.0,nl
1887,0.0,nl
1888,0.0,nl
1889,0.0,nl
1890,0.0,ul
1891,0.0,ul
1892,0.0,ul
1893,0.0,ul
1894,0.0,ul
1895,0.0,nl
1896,0.0,nl
1897,0.0,nl
1898,0.0,nl
1899,0.0,nl
1900,0.0,nl
1901,0.0,nl
1902,0.0,nl
1903,0.0,nl
1904,0.0,nl
1905,0.0,nl
1906,0.0,nl
1907,0.0,nl
1908,0.0,nl
1909,0.0,nl
1910,0.0,nl
1911,0.0,nl
1912,0.0,nl
1913,0.0,nl
1914,0.0,nl
1915,0.0,nl
1916,0.0,nl
1917,0.0,nl
1918,0.0,nl
1919,0.0,nl
1920,2.0,ul
1921,2.0,ul
1922,2.0,ul
1923,2.0,ul
1924,2.0,ul
1925,2.0,ul
1926,2.0,ul
1927,2.0,ul
1928,2.0,ul
1929,2.0,ul
1930,2.0,ul
1931,2.0,ul
1932,2.0,ul
1933,2.0,ul
1934,2.0,ul
1935,2.0,ul
1936,2.0,ul
1937,2.0,ul
1938,2.0,ul
1939,2.0,ul
1940,2.0,ul
1941,2.0,ul
1942,2.0,ul
1943,2.0,ul
1944,2.0,ul
1945,2.0,ul
1946,2.0,ul
1947,2.0,ul
1948,2.0,ul
1949,2.0,ul
1950,2.0,ul
1951,2.0,ul
1952,2.0,ul
1953,2.0,ul
1954,0.0,nl
1955,0.0,nl
1956,0.0,nl
1957,0.0,nl
1958,0.0,nl
1959,0.0,nl
1960,0.0,nl
1961,0.0,nl
1962,0.0,nl
1963,0.0,nl
1964,0.0,nl
1965,0.0,nl
1966,0.0,nl
1967,0.0,nl
1968,0.0,nl
1969,0.0,nl
1970,0.0,ul
1971,0.0,ul
1972,0.0,ul
1973,0.0,ul
1974,0.0,ul
1975,0.0,ul
1976,0.0,ul
1977,0.0,ul
1978,0.0,ul
1979,0.0,ul
1980,0.0,ol
1981,0.0,ol
1982,0.0,ol
1983,0.0,ol
1984,0.0,ol
1985,0.0,ol
1986,0.0,ol
1987,0.0,ol
1988,0.0,ol
1989,0.0,ol
1990,0.0,ol
1991,0.0,ol
1992,0.0,ol
1993,0.0,ol
1994,0.0,ol
1995,0.0,ol
1996,0.0,ol
1997,0.0,ol
1998,0.0,ol
1999,0.0,ol
2000,0.0,ol
2001,0.0,ol
2002,0.0,ol
2003,0.0,ol
2004,0.0,ol
2005,0.0,ol
2006,0.0,ol
2007,0.0,ol
2008,0.0,ol
2009,0.0,ol
2010,0.0,ol
2011,0.0,ol
2012,0.0,ol
2013,0.0,ol
2014,0.0,ol
2015,0.0,ol
2016,4.0,ol
2017,4.0,ol
2018,4.0,ol
2019,4.0,ol
2020,4.0,ol
2021,4.0,ol
2022,4.0,ol
2023,4.0,ol
2024,0.0,ol
2025,0.0,ol
2026,0.0,ol
2027,0.0,ol
2028,0.0,ol
2029,0.0,ol
2030,0.0,ol
2031,0.0,ol
2032,0.0,ol
2033,0.0,ol
2034,0.0,ol
2035,0.0,ol
2036,4.0,ol
2037,4.0,ol
2038,4.0,ol
2039,4.0,ol
2040,4.0,ol
2041,4.0,ol
2042,4.0,ol
2043,0.0,ol
2044,0.0,ol
2045,0.0,ol
2046,0.0,ol
2047,0.0,ol
2048,0.0,ol
2049,0.0,ol
2050,0.0,ol
2051,0.0,ol
2052,0.0,ol
2053,0.0,ol
2054,0.0,ol
2055,0.0,ol
2056,0.0,ol
2057,0.0,ol
2058,0.0,ol
2059,0.0,ol
2060,0.0,ol
2061,0.0,ol
2062,0.0,ol
2063,0.0,ol
2064,0.0,ol
2065,0.0,ol
2066,0.0,ol
2067,0.0,ol
2068,0.0,ol
2069,0.0,ol
2070,0.0,ol
2071,0.0,ol
2072,0.0,ol
2073,0.0,ol
2074,0.0,ol
2075,0.0,ol
2076,4.0,ol
2077,4.0,ol
2078,4.0,ol
2079,4.0,ol
2080,4.0,ol
2081,4.0,ol
2082,0.0,ol
2083,0.0,ol
2084,0.0,ol
2085,0.0,ol
2086,0.0,ol
2087,0.0,ol
2088,0.0,ol
2089,0.0,ol
2090,0.0,ol
2091,0.0,ol
2092,0.0,ol
2093,0.0,ol
2094,4.0,ol
2095,4.0,ol
2096,4.0,ol
2097,4.0,ol
2098,4.0,ol
2099,4.0,ol
2100,4.0,ol
2101,4.0,ol
2102,4.0,ol
2103,0.0,ol
2104,0.0,ol
2105,0.0,ol
2106,0.0,ol
2107,0.0,ol
2108,0.0,ol
2109,0.0,ol
2110,0.0,ol
2111,0.0,ol
2112,0.0,ol
2113,0.0,ol
2114,0.0,ol
2115,0.0,ol
2116,0.0,ol
2117,0.0,ol
2118,0.0,ol
2119,0.0,ol
2120,0.0,ol
2121,0.0,ol
2122,0.0,ol
2123,0.0,ol
2124,0.0,ol
2125,0.0,ol
2126,4.0,ol
2127,4.0,ol
2128,4.0,ol
2129,4.0,ol
2130,4.0,ol
2131,4.0,ol
2132,4.0,ol
2133,4.0,ol
2134,0.0,ol
2135,0.0,ol
2136,0.0,ol
2137,0.0,ol
2138,0.0,ol
2139,0.0,ol
2140,0.0,ol
2141,0.0,ol
2142,0.0,ol
2143,0.0,ol
2144,0.0,ol
2145,0.0,ol
2146,0.0,ol
2147,0.0,ol
2148,0.0,ol
2149,4.0,ol
2150,4.0,ol
2151,4.0,ol
2152,4.0,ol
2153,4.0,ol
2154,4.0,ol
2155,4.0,ol
2156,4.0,ol
2157,4.0,ol
2158,4.0,ol
2159,0.0,ol
2160,0.0,ol
2161,0.0,ol
2162,0.0,ol
2163,0.0,ol
2164,0.0,ol
2165,0.0,ol
2166,0.0,ol
2167,0.0,ol
2168,0.0,ol
2169,0.0,ol
2170,0.0,ol
2171,0.0,ol
2172,0.0,ol
2173,0.0,ol
2174,0.0,ol
2175,0.0,ol
2176,0.0,ol
2177,0.0,ol
2178,0.0,ol
2179,0.0,ol
2180,0.0,ol
2181,0.0,ol
2182,0.0,ol
2183,0.0,ol
2184,0.0,ol
2185,0.0,ol
2186,0.0,ol
2187,0.0,ol
2188,0.0,ol
2189,0.0,ol
2190,0.0,ol
2191,4.0,ol
2192,4.0,ol
2193,4.0,ol
2194,4.0,ol
2195,4.0,ol
2196,4.0,ol
2197,4.0,ol
2198,4.0,ol
2199,4.0,ol
2200,4.0,ol
2201,4.0,ol
2202,4.0,ol
2203,0.0,ol
2204,0.0,ol
2205,0.0,ol
2206,0.0,ol
2207,0.0,ol
2208,0.0,ol
2209,0.0,ol
2210,0.0,ol
2211,0.0,ol
2212,0.0,ol
2213,0.0,ol
2214,0.0,ol
2215,0.0,ol
2216,0.0,ol
2217,0.0,ol
2218,0.0,ol
2219,0.0,ol
2220,0.0,ol
2221,0.0,ol
2222,0.0,ol
2223,0.0,ol
2224,0.0,ol
2225,0.0,ol
2226,4.0,ol
2227,4.0,ol
2228,4.0,ol
2229,4.0,ol
2230,4.0,ol
2231,0.0,ol
2232,0.0,ol
2233,0.0,ol
2234,0.0,ol
2235,0.0,ol
2236,0.0,ol
2237,0.0,ol
2238,0.0,ol
2239,0.0,ol
2240,0.0,ol
2241,0.0,ol
2242,0.0,ol
2243,0.0,ol
2244,0.0,ol
2245,0.0,ol
2246,0.0,ol
2247,0.0,ol
2248,0.0,ol
2249,0.0,ol
2250,2.0,ul
2251,2.0,ul
2252,2.0,ul
2253,2.0,ul
2254,2.0,ul
2255,2.0,ul
2256,2.0,ul
2257,2.0,ul
2258,2.0,ul
2259,2.0,ul
2260,2.0,ul
2261,2.0,ul
2262,2.0,ul
2263,2.0,ul
2264,2.0,ul
2265,2.0,ul
2266,2.0,ul
2267,2.0,ul
2268,2.0,ul
2269,2.0,ul
2270,2.0,ul
2271,2.0,ul
2272,2.0,ul
2273,2.0,ul
2274,2.0,ul
2275,2.0,ul
2276,2.0,ul
2277,2.0,ul
2278,2.0,ul
2279,2.0,ul
2280,2.0,ul
2281,2.0,ul
2282,2.0,ul
2283,2.0,ul
2284,2.0,ul
2285,2.0,ul
2286,2.0,ul
2287,2.0,ul
2288,2.0,ul
2289,2.0,ul
2290,0.0,ol
2291,0.0,ol
2292,0.0,ol
2293,4.0,ol
2294,4.0,ol
2295,4.0,ol
2296,4.0,ol
2297,4.0,ol
2298,4.0,ol
2299,4.0,ol
2300,4.0,ol
2301,4.0,ol
2302,4.0,ol
