time,speechWorkload,overall
1497,4.0,ol
1498,4.0,ol
1499,0.0,ol
1500,0.0,ol
1501,0.0,ol
1502,0.0,ol
1503,0.0,ol
1504,0.0,ol
1505,0.0,ol
1506,0.0,ol
1507,0.0,ol
1508,0.0,ol
1509,0.0,ol
1510,0.0,ol
1511,0.0,ol
1512,0.0,ol
1513,0.0,ol
1514,0.0,ol
1515,0.0,ol
1516,0.0,ol
1517,0.0,ol
1518,0.0,ol
1519,0.0,ol
1520,0.0,ol
1521,0.0,ol
1522,0.0,ol
1523,0.0,ol
1524,0.0,ol
1525,0.0,ol
1526,0.0,ol
1527,0.0,ol
1528,0.0,ol
1529,0.0,ol
1530,0.0,ol
1531,4.0,ol
1532,4.0,ol
1533,4.0,ol
1534,4.0,ol
1535,4.0,ol
1536,4.0,ol
1537,4.0,ol
1538,4.0,ol
1539,4.0,ol
1540,4.0,ol
1541,4.0,ol
1542,4.0,ol
1543,0.0,ol
1544,0.0,ol
1545,0.0,ol
1546,0.0,ol
1547,0.0,ol
1548,0.0,ol
1549,0.0,ol
1550,0.0,ol
1551,0.0,ol
1552,0.0,ol
1553,0.0,ol
1554,0.0,ol
1555,0.0,ol
1556,0.0,ol
1557,0.0,ol
1558,0.0,ol
1559,0.0,ol
1560,0.0,ol
1561,0.0,ol
1562,0.0,ol
1563,0.0,ol
1564,0.0,ol
1565,0.0,ol
1566,4.0,ol
1567,4.0,ol
1568,4.0,ol
1569,4.0,ol
1570,4.0,ol
1571,0.0,ol
1572,0.0,ol
1573,0.0,ol
1574,0.0,ol
1575,0.0,ol
1576,0.0,ol
1577,0.0,ol
1578,0.0,ol
1579,0.0,ol
1580,0.0,ol
1581,0.0,ol
1582,0.0,ol
1583,0.0,ol
1584,0.0,ol
1585,0.0,ol
1586,0.0,ol
1587,0.0,ol
1588,0.0,ol
1589,0.0,ol
1590,2.0,ul
1591,2.0,ul
1592,2.0,ul
1593,2.0,ul
1594,2.0,ul
1595,2.0,ul
1596,2.0,ul
1597,2.0,ul
1598,2.0,ul
1599,2.0,ul
1600,2.0,ul
1601,2.0,ul
1602,2.0,ul
1603,2.0,ul
1604,2.0,ul
1605,2.0,ul
1606,2.0,ul
1607,2.0,ul
1608,2.0,ul
1609,2.0,ul
1610,2.0,ul
1611,2.0,ul
1612,2.0,ul
1613,2.0,ul
1614,2.0,ul
1615,2.0,ul
1616,2.0,ul
1617,2.0,ul
1618,2.0,ul
1619,2.0,ul
1620,2.0,ul
1621,2.0,ul
1622,2.0,ul
1623,2.0,ul
1624,2.0,ul
1625,2.0,ul
1626,2.0,ul
1627,2.0,ul
1628,2.0,ul
1629,2.0,ul
1630,0.0,ol
1631,0.0,ol
1632,0.0,ol
1633,4.0,ol
1634,4.0,ol
1635,4.0,ol
1636,4.0,ol
1637,4.0,ol
1638,4.0,ol
1639,4.0,ol
1640,4.0,ol
1641,4.0,ol
1642,4.0,ol
1643,0.0,ol
1644,0.0,ol
1645,0.0,ol
1646,0.0,ol
1647,0.0,ol
1648,0.0,ol
1649,0.0,ol
1650,0.0,nl
1651,0.0,nl
1652,0.0,nl
1653,0.0,nl
1654,0.0,nl
1655,0.0,nl
1656,0.0,nl
1657,0.0,nl
1658,0.0,nl
1659,0.0,nl
1660,0.0,nl
1661,0.0,nl
1662,0.0,nl
1663,0.0,nl
1664,0.0,nl
1665,0.0,nl
1666,0.0,nl
1667,0.0,nl
1668,0.0,nl
1669,0.0,nl
1670,0.0,nl
1671,0.0,nl
1672,0.0,nl
1673,0.0,nl
1674,0.0,nl
1675,0.0,nl
1676,0.0,nl
1677,0.0,nl
1678,0.0,nl
1679,0.0,nl
1680,0.0,nl
1681,0.0,nl
1682,0.0,nl
1683,0.0,nl
1684,0.0,nl
1685,0.0,nl
1686,0.0,nl
1687,0.0,nl
1688,0.0,nl
1689,0.0,nl
1690,0.0,nl
1691,0.0,nl
1692,0.0,nl
1693,0.0,nl
1694,0.0,nl
1695,0.0,nl
1696,0.0,nl
1697,0.0,nl
1698,0.0,nl
1699,0.0,nl
1700,0.0,nl
1701,4.0,nl
1702,4.0,nl
1703,4.0,nl
1704,4.0,nl
1705,4.0,nl
1706,4.0,nl
1707,0.0,nl
1708,0.0,nl
1709,0.0,nl
1710,0.0,nl
1711,0.0,nl
1712,0.0,nl
1713,0.0,nl
1714,0.0,nl
1715,0.0,nl
1716,0.0,nl
1717,0.0,nl
1718,0.0,nl
1719,0.0,nl
1720,0.0,nl
1721,0.0,nl
1722,0.0,nl
1723,0.0,nl
1724,0.0,nl
1725,0.0,nl
1726,0.0,nl
1727,0.0,nl
1728,0.0,nl
1729,0.0,nl
1730,0.0,nl
1731,0.0,nl
1732,0.0,nl
1733,0.0,nl
1734,0.0,nl
1735,0.0,nl
1736,0.0,nl
1737,0.0,nl
1738,0.0,nl
1739,4.0,nl
1740,4.0,nl
1741,4.0,nl
1742,4.0,nl
1743,4.0,nl
1744,0.0,nl
1745,0.0,nl
1746,0.0,nl
1747,0.0,nl
1748,0.0,nl
1749,0.0,nl
1750,0.0,nl
1751,0.0,nl
1752,0.0,nl
1753,0.0,nl
1754,0.0,nl
1755,0.0,nl
1756,0.0,nl
1757,0.0,nl
1758,0.0,nl
1759,0.0,nl
1760,0.0,nl
1761,4.0,nl
1762,4.0,nl
1763,4.0,nl
1764,4.0,nl
1765,4.0,nl
1766,4.0,nl
1767,4.0,nl
1768,4.0,nl
1769,0.0,nl
1770,0.0,ul
1771,0.0,ul
1772,0.0,ul
1773,0.0,ul
1774,0.0,ul
1775,0.0,ul
1776,0.0,ul
1777,0.0,ul
1778,0.0,ul
1779,0.0,ul
1780,0.0,nl
1781,0.0,nl
1782,0.0,nl
1783,0.0,nl
1784,0.0,nl
1785,0.0,ul
1786,0.0,ul
1787,0.0,ul
1788,0.0,ul
1789,0.0,nl
1790,0.0,nl
1791,0.0,nl
1792,0.0,nl
1793,0.0,nl
1794,0.0,nl
1795,0.0,nl
1796,0.0,nl
1797,0.0,nl
1798,0.0,nl
1799,0.0,ul
1800,0.0,ul
1801,0.0,ul
1802,0.0,nl
1803,0.0,nl
1804,0.0,nl
1805,0.0,nl
1806,0.0,nl
1807,0.0,ul
1808,0.0,ul
1809,0.0,ul
1810,0.0,ul
1811,0.0,ul
1812,0.0,ul
1813,0.0,ul
1814,0.0,ul
1815,0.0,nl
1816,0.0,nl
1817,0.0,nl
1818,0.0,nl
1819,0.0,nl
1820,0.0,nl
1821,0.0,nl
1822,0.0,nl
1823,0.0,nl
1824,0.0,nl
1825,0.0,nl
1826,0.0,nl
1827,0.0,nl
1828,0.0,nl
1829,0.0,nl
1830,0.0,nl
1831,0.0,nl
1832,0.0,nl
1833,0.0,nl
1834,0.0,nl
1835,0.0,nl
1836,0.0,nl
1837,0.0,nl
1838,0.0,nl
1839,0.0,nl
1840,0.0,nl
1841,0.0,nl
1842,0.0,nl
1843,0.0,nl
1844,0.0,nl
1845,0.0,nl
1846,0.0,nl
1847,0.0,nl
1848,4.0,nl
1849,4.0,nl
1850,4.0,nl
1851,4.0,nl
1852,4.0,nl
1853,4.0,ol
1854,4.0,ol
1855,4.0,ol
1856,4.0,ol
1857,4.0,ol
1858,0.0,nl
1859,0.0,nl
1860,0.0,nl
1861,0.0,nl
1862,0.0,nl
1863,0.0,nl
1864,0.0,nl
1865,0.0,nl
1866,0.0,nl
1867,0.0,nl
1868,0.0,nl
1869,0.0,nl
1870,0.0,nl
1871,0.0,nl
1872,0.0,nl
1873,0.0,nl
1874,0.0,nl
1875,0.0,nl
1876,0.0,nl
1877,0.0,nl
1878,0.0,nl
1879,0.0,nl
1880,0.0,nl
1881,0.0,nl
1882,0.0,nl
1883,0.0,nl
1884,0.0,nl
1885,0.0,nl
1886,0.0,nl
1887,0.0,nl
1888,0.0,nl
1889,0.0,nl
1890,0.0,ul
1891,0.0,ul
1892,0.0,ul
1893,0.0,ul
1894,0.0,ul
1895,0.0,nl
1896,0.0,nl
1897,0.0,nl
1898,0.0,nl
1899,0.0,nl
1900,0.0,nl
1901,0.0,nl
1902,0.0,nl
1903,0.0,nl
1904,0.0,nl
1905,0.0,nl
1906,0.0,nl
1907,0.0,nl
1908,0.0,nl
1909,0.0,nl
1910,0.0,nl
1911,0.0,nl
1912,0.0,nl
1913,0.0,nl
1914,0.0,nl
1915,0.0,nl
1916,0.0,nl
1917,0.0,nl
1918,0.0,nl
1919,0.0,nl
1920,2.0,ul
1921,2.0,ul
1922,2.0,ul
1923,2.0,ul
1924,2.0,ul
1925,2.0,ul
1926,2.0,ul
1927,2.0,ul
1928,2.0,ul
1929,2.0,ul
1930,2.0,ul
1931,2.0,ul
1932,2.0,ul
1933,2.0,ul
1934,2.0,ul
1935,2.0,ul
1936,2.0,ul
1937,2.0,ul
1938,2.0,ul
1939,2.0,ul
1940,2.0,ul
1941,2.0,ul
1942,2.0,ul
1943,2.0,ul
1944,2.0,ul
1945,2.0,ul
1946,2.0,ul
1947,2.0,ul
1948,2.0,ul
1949,2.0,ul
1950,2.0,ul
1951,2.0,ul
1952,2.0,ul
1953,2.0,ul
1954,0.0,nl
1955,0.0,nl
1956,0.0,nl
1957,0.0,nl
1958,0.0,nl
1959,0.0,nl
1960,0.0,nl
1961,0.0,nl
1962,0.0,nl
1963,0.0,nl
1964,0.0,nl
1965,0.0,nl
1966,0.0,nl
1967,0.0,nl
1968,0.0,nl
1969,0.0,nl
1970,0.0,ul
1971,0.0,ul
1972,0.0,ul
1973,0.0,ul
1974,0.0,ul
1975,0.0,ul
1976,0.0,ul
1977,0.0,ul
1978,0.0,ul
1979,0.0,ul
1980,0.0,ul
1981,0.0,ul
1982,0.0,ul
1983,0.0,ul
1984,0.0,ul
1985,0.0,ul
1986,0.0,ul
1987,0.0,ul
1988,0.0,ul
1989,0.0,ul
1990,0.0,ul
1991,0.0,ul
1992,0.0,ul
1993,0.0,ul
1994,0.0,ul
1995,0.0,ul
1996,0.0,ul
1997,0.0,ul
1998,0.0,ul
1999,0.0,ul
2000,0.0,ul
2001,0.0,ul
2002,0.0,ul
2003,0.0,ul
2004,0.0,ul
2005,0.0,ul
2006,0.0,ul
2007,0.0,ul
2008,0.0,ul
2009,0.0,ul
2010,0.0,ul
2011,0.0,ul
2012,0.0,ul
2013,0.0,ul
2014,0.0,ul
2015,0.0,ul
2016,0.0,ul
2017,0.0,ul
2018,0.0,ul
2019,0.0,ul
2020,0.0,ul
2021,0.0,ul
2022,0.0,ul
2023,0.0,ul
2024,0.0,ul
2025,0.0,ul
2026,0.0,ul
2027,0.0,ul
2028,0.0,ul
2029,0.0,ul
2030,0.0,ul
2031,0.0,ul
2032,0.0,ul
2033,0.0,ul
2034,0.0,ul
2035,0.0,ul
2036,0.0,ul
2037,0.0,ul
2038,0.0,ul
2039,0.0,ul
2040,0.0,ul
2041,0.0,ul
2042,0.0,ul
2043,0.0,ul
2044,0.0,ul
2045,0.0,ul
2046,0.0,ul
2047,0.0,ul
2048,0.0,ul
2049,0.0,ul
2050,0.0,ul
2051,0.0,ul
2052,0.0,ul
2053,0.0,ul
2054,0.0,ul
2055,0.0,ul
2056,0.0,ul
2057,0.0,ul
2058,0.0,ul
2059,0.0,ul
2060,0.0,ul
2061,0.0,ul
2062,0.0,ul
2063,0.0,ul
2064,0.0,ul
2065,0.0,ul
2066,0.0,ul
2067,0.0,ul
2068,0.0,ul
2069,0.0,ul
2070,0.0,ul
2071,0.0,ul
2072,0.0,ul
2073,0.0,ul
2074,0.0,ul
2075,0.0,ul
2076,0.0,ul
2077,0.0,ul
2078,0.0,ul
2079,0.0,ul
2080,0.0,ul
2081,0.0,ul
2082,0.0,ul
2083,0.0,ul
2084,0.0,ul
2085,0.0,ul
2086,0.0,ul
2087,0.0,ul
2088,0.0,ul
2089,0.0,ul
2090,0.0,ul
2091,0.0,ul
2092,0.0,ul
2093,0.0,ul
2094,0.0,ul
2095,0.0,ul
2096,0.0,ul
2097,0.0,ul
2098,0.0,ul
2099,0.0,ul
2100,0.0,ul
2101,0.0,ul
2102,0.0,ul
2103,0.0,ul
2104,0.0,ul
2105,0.0,ul
2106,0.0,ul
2107,0.0,ul
2108,0.0,ul
2109,0.0,ul
2110,0.0,ul
2111,0.0,ul
2112,0.0,ul
2113,0.0,ul
2114,0.0,ul
2115,0.0,ul
2116,0.0,ul
2117,0.0,ul
2118,0.0,ul
2119,0.0,ul
2120,0.0,ul
2121,0.0,ul
2122,0.0,ul
2123,0.0,ul
2124,0.0,ul
2125,0.0,ul
2126,0.0,ul
2127,0.0,ul
2128,0.0,ul
2129,0.0,ul
2130,0.0,ul
2131,0.0,ul
2132,0.0,ul
2133,0.0,ul
2134,0.0,ul
2135,0.0,ul
2136,0.0,ul
2137,0.0,ul
2138,0.0,ul
2139,0.0,ul
2140,0.0,ul
2141,0.0,ul
2142,0.0,ul
2143,0.0,ul
2144,0.0,ul
2145,0.0,ul
2146,0.0,ul
2147,0.0,ul
2148,0.0,ul
2149,0.0,ul
2150,0.0,ul
2151,0.0,ul
2152,0.0,ul
2153,0.0,ul
2154,0.0,ul
2155,0.0,ul
2156,0.0,ul
2157,0.0,ul
2158,0.0,ul
2159,0.0,ul
2160,0.0,ul
2161,0.0,ul
2162,0.0,ul
2163,0.0,ul
2164,0.0,ul
2165,0.0,ul
2166,0.0,ul
2167,0.0,ul
2168,0.0,ul
2169,0.0,ul
2170,0.0,ul
2171,0.0,ul
2172,0.0,ul
2173,0.0,ul
2174,0.0,ul
2175,0.0,ul
2176,0.0,ul
2177,0.0,ul
2178,0.0,ul
2179,0.0,ul
2180,0.0,ul
2181,0.0,ul
2182,0.0,ul
2183,0.0,ul
2184,0.0,ul
2185,0.0,ul
2186,0.0,ul
2187,0.0,ul
2188,0.0,ul
2189,0.0,ul
2190,0.0,ul
2191,0.0,ul
2192,0.0,ul
2193,0.0,ul
2194,0.0,ul
2195,0.0,ul
2196,0.0,ul
2197,0.0,ul
2198,0.0,ul
2199,0.0,ul
2200,0.0,ul
2201,0.0,ul
2202,0.0,ul
2203,0.0,ul
2204,0.0,ul
2205,0.0,ul
2206,0.0,ul
2207,0.0,ul
2208,0.0,ul
2209,0.0,ul
2210,0.0,ul
2211,0.0,ul
2212,0.0,ul
2213,0.0,ul
2214,0.0,ul
2215,0.0,ul
2216,0.0,ul
2217,0.0,ul
2218,0.0,ul
2219,0.0,ul
2220,0.0,ul
2221,0.0,ul
2222,0.0,ul
2223,0.0,ul
2224,0.0,ul
2225,0.0,ul
2226,0.0,ul
2227,0.0,ul
2228,0.0,ul
2229,0.0,ul
2230,0.0,ul
2231,0.0,ul
2232,0.0,ul
2233,0.0,ul
2234,0.0,ul
2235,0.0,ul
2236,0.0,ul
2237,0.0,ul
2238,0.0,ul
2239,0.0,ul
2240,0.0,ul
2241,0.0,ul
2242,0.0,ul
2243,0.0,ul
2244,0.0,ul
2245,0.0,ul
2246,0.0,ul
2247,0.0,ul
2248,0.0,ul
2249,0.0,ul
